id,rater_id,item_id,participant_id,task_num,task_label,rating,notes,timestamp,condition,no_interaction
7358,rater_08,459,144,1,Social Media Post,3,,"""2026-03-10T20:33:35.684Z""",product,0
7359,rater_10,841,254,1,Social Media Post,2,,"""2026-03-10T20:33:38.458Z""",product,0
7360,rater_08,201,65,3,Business Pitch,2,,"""2026-03-10T20:33:38.531Z""",product,0
7362,rater_09,510,156,5,Interview Response,2,,"""2026-03-10T23:34:59.155Z""",product,0
7364,rater_10,89,30,5,Interview Response,1,Not finsihed sentence cuts off half way. ,"""2026-03-10T20:34:04.899Z""",product,0
7366,rater_09,390,127,1,Social Media Post,2,,"""2026-03-10T23:35:00.694Z""",product,0
7368,rater_10,1,4,1,Social Media Post,4,,"""2026-03-10T20:34:36.207Z""",product,0
7370,rater_09,676,206,3,Business Pitch,2,,"""2026-03-10T23:35:02.288Z""",product,0
7372,rater_10,430,137,1,Social Media Post,2,,"""2026-03-10T20:35:03.278Z""",product,0
7373,rater_09,363,119,2,Product Review,3,,"""2026-03-10T23:35:03.779Z""",product,0
7375,rater_09,55,21,3,Business Pitch,4,,"""2026-03-10T23:35:05.646Z""",product,1
7378,rater_08,802,245,3,Business Pitch,4,,"""2026-03-10T20:35:49.906Z""",product,0
7379,rater_09,226,72,5,Interview Response,3,,"""2026-03-10T23:35:07.517Z""",product,0
7380,rater_08,627,192,1,Social Media Post,3,,"""2026-03-10T20:35:53.556Z""",product,0
7381,rater_10,799,242,3,Business Pitch,3,,"""2026-03-10T20:35:53.965Z""",product,0
7383,rater_08,598,182,3,Business Pitch,3,,"""2026-03-10T20:35:57.773Z""",product,0
7384,rater_08,152,50,5,Interview Response,2,,"""2026-03-10T20:36:01.641Z""",product,0
7385,rater_08,414,133,1,Social Media Post,4,,"""2026-03-10T20:36:04.651Z""",product,0
7387,rater_08,268,89,3,Business Pitch,3,,"""2026-03-10T20:36:09.651Z""",product,0
7388,rater_09,174,57,1,Social Media Post,2,,"""2026-03-10T23:35:08.929Z""",product,0
7389,rater_08,624,191,2,Product Review,2,,"""2026-03-10T20:36:13.107Z""",product,0
7390,rater_08,375,122,3,Business Pitch,2,,"""2026-03-10T20:36:18.817Z""",product,0
7391,rater_08,809,246,2,Product Review,2,,"""2026-03-10T20:36:25.816Z""",product,0
7392,rater_08,478,148,5,Interview Response,1,,"""2026-03-10T20:36:29.649Z""",product,0
7394,rater_08,590,179,3,Business Pitch,2,,"""2026-03-10T20:36:32.992Z""",product,0
7395,rater_08,832,252,5,Interview Response,2,,"""2026-03-10T20:36:37.078Z""",product,0
7396,rater_08,157,52,3,Business Pitch,3,,"""2026-03-10T20:36:40.668Z""",product,0
7398,rater_08,698,213,3,Business Pitch,3,,"""2026-03-10T20:36:43.815Z""",product,0
7399,rater_08,224,72,2,Product Review,3,,"""2026-03-10T20:36:47.317Z""",product,0
7400,rater_09,41,16,1,Social Media Post,3,,"""2026-03-10T23:35:10.392Z""",product,0
7403,rater_08,84,29,3,Business Pitch,3,,"""2026-03-10T20:36:56.645Z""",product,0
7404,rater_10,474,147,5,Interview Response,3,,"""2026-03-10T20:37:00.058Z""",product,0
7405,rater_08,597,182,2,Product Review,4,,"""2026-03-10T20:37:00.226Z""",product,0
7407,rater_08,664,203,3,Business Pitch,3,,"""2026-03-10T20:37:03.043Z""",product,0
7408,rater_09,143,46,3,Business Pitch,2,,"""2026-03-10T23:35:11.851Z""",product,0
7409,rater_08,629,192,3,Business Pitch,5,,"""2026-03-10T20:37:06.491Z""",product,0
7411,rater_08,640,197,1,Social Media Post,1,,"""2026-03-10T20:37:12.546Z""",product,0
7412,rater_08,406,131,1,Social Media Post,3,,"""2026-03-10T20:37:16.032Z""",product,0
7413,rater_08,178,58,5,Interview Response,4,,"""2026-03-10T20:37:19.836Z""",product,0
7414,rater_08,792,239,3,Business Pitch,5,,"""2026-03-10T20:37:24.160Z""",product,0
7417,rater_09,200,65,1,Social Media Post,2,,"""2026-03-10T23:35:13.391Z""",product,0
7418,rater_10,667,204,2,Product Review,1,,"""2026-03-10T20:37:37.937Z""",product,0
7419,rater_08,320,105,2,Product Review,4,,"""2026-03-10T20:37:32.490Z""",product,0
7420,rater_08,297,99,3,Business Pitch,3,,"""2026-03-10T20:37:40.960Z""",product,0
7422,rater_09,434,138,1,Social Media Post,3,,"""2026-03-10T23:35:15.481Z""",product,0
7423,rater_08,211,68,1,Social Media Post,3,,"""2026-03-10T20:37:46.935Z""",product,0
7424,rater_08,199,64,5,Interview Response,4,,"""2026-03-10T20:37:50.162Z""",product,0
7427,rater_08,136,44,5,Interview Response,2,,"""2026-03-10T20:37:56.831Z""",product,0
7428,rater_09,211,68,1,Social Media Post,2,,"""2026-03-10T23:35:18.887Z""",product,0
7431,rater_08,16,9,5,Interview Response,3,,"""2026-03-10T20:38:10.675Z""",product,1
7432,rater_08,526,160,5,Interview Response,5,,"""2026-03-10T20:38:13.513Z""",product,0
7434,rater_09,740,223,2,Product Review,2,,"""2026-03-10T23:35:20.588Z""",product,0
7435,rater_08,92,31,3,Business Pitch,2,,"""2026-03-10T20:38:21.562Z""",product,0
7436,rater_08,338,112,1,Social Media Post,3,,"""2026-03-10T20:38:25.314Z""",product,0
7437,rater_08,189,61,2,Product Review,3,,"""2026-03-10T20:38:29.739Z""",product,0
7438,rater_09,392,127,3,Business Pitch,3,,"""2026-03-10T23:35:22.368Z""",product,0
7440,rater_08,729,220,2,Product Review,3,,"""2026-03-10T20:38:33.662Z""",product,0
7441,rater_08,249,83,2,Product Review,2,,"""2026-03-10T20:38:39.606Z""",product,0
7442,rater_08,13,9,1,Social Media Post,4,,"""2026-03-10T20:38:43.468Z""",product,1
7444,rater_09,240,81,1,Social Media Post,3,,"""2026-03-10T23:35:26.401Z""",product,0
7446,rater_08,565,172,3,Business Pitch,4,,"""2026-03-10T20:38:54.693Z""",product,0
7447,rater_08,820,249,3,Business Pitch,3,,"""2026-03-10T20:39:00.800Z""",product,0
7448,rater_08,433,137,5,Interview Response,5,,"""2026-03-10T20:39:06.039Z""",product,0
7449,rater_09,29,13,1,Social Media Post,4,,"""2026-03-10T23:35:27.828Z""",product,0
7451,rater_08,626,191,5,Interview Response,1,,"""2026-03-10T20:39:09.517Z""",product,0
7453,rater_08,99,33,2,Product Review,2,,"""2026-03-10T20:39:21.830Z""",product,0
7454,rater_09,425,135,5,Interview Response,3,,"""2026-03-10T23:35:29.629Z""",product,0
7455,rater_08,661,202,5,Interview Response,3,,"""2026-03-10T20:39:26.458Z""",product,0
7458,rater_08,525,160,3,Business Pitch,4,,"""2026-03-10T20:39:31.757Z""",product,0
7460,rater_08,722,220,2,Product Review,3,,"""2026-03-10T20:39:35.904Z""",product,0
7462,rater_10,14,9,2,Product Review,3,,"""2026-03-10T20:39:40.813Z""",product,1
7463,rater_08,713,218,1,Social Media Post,3,,"""2026-03-10T20:39:41.618Z""",product,0
7464,rater_08,485,150,3,Business Pitch,4,,"""2026-03-10T20:39:51.938Z""",product,0
7466,rater_08,196,64,1,Social Media Post,3,,"""2026-03-10T20:39:56.115Z""",product,0
7468,rater_08,379,123,2,Product Review,3,,"""2026-03-10T20:40:00.635Z""",product,0
7470,rater_08,701,215,3,Business Pitch,2,,"""2026-03-10T20:40:03.429Z""",product,0
7471,rater_08,240,81,1,Social Media Post,2,,"""2026-03-10T20:40:11.070Z""",product,0
7473,rater_09,267,89,2,Product Review,3,,"""2026-03-10T23:35:33.332Z""",product,0
7475,rater_09,383,125,2,Product Review,2,,"""2026-03-10T23:35:34.946Z""",product,0
7476,rater_08,412,132,3,Business Pitch,3,,"""2026-03-10T20:40:30.361Z""",product,0
7479,rater_09,239,77,5,Interview Response,3,,"""2026-03-10T23:35:36.269Z""",product,0
7480,rater_08,592,180,1,Social Media Post,1,,"""2026-03-10T20:40:44.767Z""",product,0
7481,rater_08,394,128,1,Social Media Post,2,,"""2026-03-10T20:40:47.637Z""",product,0
7483,rater_08,396,128,3,Business Pitch,2,,"""2026-03-10T20:40:52.442Z""",product,0
7484,rater_10,878,262,1,Social Media Post,3,,"""2026-03-10T20:40:52.578Z""",product,0
7485,rater_08,677,206,5,Interview Response,2,,"""2026-03-10T20:40:54.883Z""",product,0
7487,rater_09,778,236,2,Product Review,3,,"""2026-03-10T23:35:37.857Z""",product,0
7488,rater_08,684,209,1,Social Media Post,3,,"""2026-03-10T20:41:05.639Z""",product,0
7489,rater_10,209,67,3,Business Pitch,1,,"""2026-03-10T20:41:08.230Z""",product,0
7490,rater_08,391,127,2,Product Review,3,,"""2026-03-10T20:41:08.357Z""",product,0
7493,rater_08,725,220,5,Interview Response,2,,"""2026-03-10T20:41:13.738Z""",product,0
7494,rater_08,796,242,1,Social Media Post,3,,"""2026-03-10T20:41:19.457Z""",product,0
7495,rater_08,106,35,1,Social Media Post,3,,"""2026-03-10T20:41:22.673Z""",product,0
7496,rater_09,524,160,2,Product Review,3,,"""2026-03-10T23:35:39.489Z""",product,0
7499,rater_10,693,212,5,Interview Response,4,,"""2026-03-10T20:41:31.400Z""",product,0
7500,rater_08,826,250,5,Interview Response,5,,"""2026-03-10T20:41:31.518Z""",product,0
7502,rater_08,856,257,1,Social Media Post,2,,"""2026-03-10T20:41:36.305Z""",product,0
7503,rater_08,354,117,1,Social Media Post,3,,"""2026-03-10T20:41:40.423Z""",product,0
7504,rater_08,186,60,3,Business Pitch,4,,"""2026-03-10T20:41:43.900Z""",product,0
7505,rater_09,12,8,5,Interview Response,1,,"""2026-03-10T23:35:41.325Z""",product,1
7506,rater_10,668,204,3,Business Pitch,4,,"""2026-03-10T20:41:45.780Z""",product,0
7507,rater_08,678,207,1,Social Media Post,2,,"""2026-03-10T20:41:48.393Z""",product,0
7509,rater_08,511,157,1,Social Media Post,3,,"""2026-03-10T20:41:52.103Z""",product,0
7511,rater_08,429,136,5,Interview Response,2,,"""2026-03-10T20:42:00.763Z""",product,0
7512,rater_10,39,15,3,Business Pitch,2,,"""2026-03-10T20:42:03.407Z""",product,0
7513,rater_08,595,180,5,Interview Response,2,,"""2026-03-10T20:42:09.046Z""",product,0
7515,rater_08,532,163,2,Product Review,3,,"""2026-03-10T20:42:14.172Z""",product,0
7516,rater_09,489,151,3,Business Pitch,2,,"""2026-03-10T23:35:42.921Z""",product,0
7517,rater_08,706,216,3,Business Pitch,4,,"""2026-03-10T20:42:17.292Z""",product,0
7518,rater_08,855,257,3,Business Pitch,2,,"""2026-03-10T20:42:20.940Z""",product,0
7520,rater_10,404,130,3,Business Pitch,3,,"""2026-03-10T20:42:25.892Z""",product,0
7521,rater_08,400,129,3,Business Pitch,4,,"""2026-03-10T20:42:28.708Z""",product,0
7522,rater_09,460,144,2,Product Review,2,,"""2026-03-10T23:35:45.396Z""",product,0
7523,rater_08,714,218,3,Business Pitch,3,,"""2026-03-10T20:42:32.102Z""",product,0
7527,rater_09,93,31,5,Interview Response,3,,"""2026-03-10T23:35:46.887Z""",product,0
7528,rater_08,569,173,3,Business Pitch,3,,"""2026-03-10T20:42:45.837Z""",product,0
7530,rater_08,697,213,5,Interview Response,4,,"""2026-03-10T20:42:54.236Z""",product,0
7533,rater_08,647,198,5,Interview Response,3,,"""2026-03-10T20:42:58.315Z""",product,0
7535,rater_08,520,159,2,Product Review,2,,"""2026-03-10T20:43:04.620Z""",product,0
7536,rater_08,9,8,1,Social Media Post,1,,"""2026-03-10T20:43:11.648Z""",product,0
7538,rater_08,296,99,2,Product Review,2,,"""2026-03-10T20:43:21.223Z""",product,0
7539,rater_08,266,89,1,Social Media Post,3,,"""2026-03-10T20:43:24.000Z""",product,0
7540,rater_08,425,135,5,Interview Response,4,,"""2026-03-10T20:43:26.686Z""",product,0
7542,rater_08,483,150,1,Social Media Post,3,,"""2026-03-10T20:43:29.446Z""",product,0
7543,rater_08,20,10,5,Interview Response,2,,"""2026-03-10T20:43:32.668Z""",product,0
7544,rater_08,539,165,3,Business Pitch,3,,"""2026-03-10T20:43:36.005Z""",product,0
7546,rater_08,761,229,3,Business Pitch,3,,"""2026-03-10T20:43:39.195Z""",product,0
7547,rater_08,538,165,2,Product Review,3,,"""2026-03-10T20:43:42.438Z""",product,0
7550,rater_09,43,16,3,Business Pitch,4,,"""2026-03-10T23:35:54.563Z""",product,0
7551,rater_10,730,220,1,Social Media Post,3,,"""2026-03-10T20:43:50.577Z""",product,0
7553,rater_08,675,206,2,Product Review,3,,"""2026-03-10T20:44:02.092Z""",product,0
7554,rater_09,89,30,5,Interview Response,1,,"""2026-03-10T23:35:56.380Z""",product,0
7555,rater_09,202,65,5,Interview Response,2,,"""2026-03-10T23:35:58.037Z""",product,0
7557,rater_10,354,117,1,Social Media Post,1,,"""2026-03-10T20:44:08.898Z""",product,0
7558,rater_08,463,145,1,Social Media Post,3,,"""2026-03-10T20:44:11.512Z""",product,0
7561,rater_08,770,232,2,Product Review,2,,"""2026-03-10T20:44:18.060Z""",product,0
7563,rater_08,448,141,2,Product Review,3,,"""2026-03-10T20:44:21.836Z""",product,0
7565,rater_09,369,120,5,Interview Response,3,,"""2026-03-10T23:35:59.987Z""",product,0
7566,rater_08,642,197,3,Business Pitch,2,,"""2026-03-10T20:44:24.870Z""",product,0
7568,rater_08,807,246,3,Business Pitch,1,,"""2026-03-10T20:44:32.016Z""",product,0
7570,rater_08,881,263,2,Product Review,2,,"""2026-03-10T20:44:34.568Z""",product,0
7573,rater_08,673,205,5,Interview Response,2,,"""2026-03-10T20:44:37.618Z""",product,0
7574,rater_08,185,60,2,Product Review,3,,"""2026-03-10T20:44:41.365Z""",product,0
7576,rater_08,658,202,1,Social Media Post,2,,"""2026-03-10T20:44:44.310Z""",product,0
7577,rater_09,420,134,3,Business Pitch,4,,"""2026-03-10T23:36:03.300Z""",product,0
7578,rater_08,67,24,3,Business Pitch,3,,"""2026-03-10T20:44:47.433Z""",product,0
7580,rater_08,585,178,2,Product Review,4,,"""2026-03-10T20:44:50.093Z""",product,0
7581,rater_10,445,140,5,Interview Response,1,,"""2026-03-10T20:44:51.204Z""",product,0
7583,rater_08,151,50,3,Business Pitch,4,,"""2026-03-10T20:44:53.513Z""",product,0
7585,rater_08,3,4,3,Business Pitch,2,,"""2026-03-10T20:45:02.083Z""",product,0
7587,rater_09,158,52,5,Interview Response,4,,"""2026-03-10T23:36:05.008Z""",product,0
7589,rater_08,439,139,2,Product Review,3,,"""2026-03-10T20:45:08.633Z""",product,0
7591,rater_08,758,228,1,Social Media Post,3,,"""2026-03-10T20:45:12.492Z""",product,0
7594,rater_09,346,115,1,Social Media Post,4,,"""2026-03-10T23:36:06.726Z""",product,0
7596,rater_10,425,135,5,Interview Response,1,,"""2026-03-10T20:45:25.510Z""",product,0
7597,rater_09,827,251,5,Interview Response,2,,"""2026-03-10T23:36:08.464Z""",product,0
7599,rater_08,784,237,2,Product Review,2,,"""2026-03-10T20:45:43.176Z""",product,0
7601,rater_09,802,245,3,Business Pitch,3,,"""2026-03-10T23:36:10.457Z""",product,0
7602,rater_09,790,239,1,Social Media Post,2,,"""2026-03-10T23:36:12.021Z""",product,0
7604,rater_10,774,233,2,Product Review,1,,"""2026-03-10T20:45:53.425Z""",product,0
7606,rater_08,93,31,5,Interview Response,3,,"""2026-03-10T20:45:57.856Z""",product,0
7607,rater_09,760,229,1,Social Media Post,3,,"""2026-03-10T23:36:13.546Z""",product,0
7608,rater_08,509,156,3,Business Pitch,2,,"""2026-03-10T20:46:01.368Z""",product,0
7610,rater_08,363,119,2,Product Review,3,,"""2026-03-10T20:46:03.916Z""",product,0
7612,rater_09,880,263,1,Social Media Post,1,,"""2026-03-10T23:36:15.094Z""",product,0
7614,rater_08,867,260,3,Business Pitch,3,,"""2026-03-10T20:46:09.390Z""",product,0
7615,rater_08,662,203,1,Social Media Post,4,,"""2026-03-10T20:46:13.148Z""",product,0
7617,rater_08,736,222,3,Business Pitch,3,,"""2026-03-10T20:46:17.230Z""",product,0
7618,rater_08,369,120,5,Interview Response,2,,"""2026-03-10T20:46:22.058Z""",product,0
7620,rater_09,256,86,2,Product Review,3,,"""2026-03-10T23:36:16.593Z""",product,0
7621,rater_08,381,123,5,Interview Response,3,,"""2026-03-10T20:46:24.960Z""",product,0
7622,rater_08,780,236,1,Social Media Post,4,,"""2026-03-10T20:46:27.570Z""",product,0
7625,rater_08,210,67,5,Interview Response,2,,"""2026-03-10T20:46:36.072Z""",product,0
7627,rater_08,869,260,1,Social Media Post,3,,"""2026-03-10T20:46:38.830Z""",product,0
7628,rater_10,235,76,5,Interview Response,1,,"""2026-03-10T20:46:45.425Z""",product,0
7629,rater_09,569,173,3,Business Pitch,2,,"""2026-03-10T23:36:18.448Z""",product,0
7631,rater_08,790,239,1,Social Media Post,2,,"""2026-03-10T20:46:47.598Z""",product,0
7632,rater_08,417,133,5,Interview Response,4,,"""2026-03-10T20:46:50.947Z""",product,0
7633,rater_08,131,43,3,Business Pitch,2,,"""2026-03-10T20:46:54.080Z""",product,0
7634,rater_08,213,68,3,Business Pitch,2,,"""2026-03-10T20:46:57.481Z""",product,0
7635,rater_08,312,102,2,Product Review,3,,"""2026-03-10T20:47:00.440Z""",product,0
7637,rater_09,684,209,1,Social Media Post,3,,"""2026-03-10T23:36:19.871Z""",product,0
7638,rater_08,764,231,1,Social Media Post,2,,"""2026-03-10T20:47:04.325Z""",product,0
7641,rater_08,197,64,2,Product Review,3,,"""2026-03-10T20:47:16.997Z""",product,0
7643,rater_08,29,13,1,Social Media Post,4,,"""2026-03-10T20:47:19.961Z""",product,0
7645,rater_09,534,163,5,Interview Response,2,,"""2026-03-10T23:36:21.751Z""",product,0
7646,rater_08,819,249,1,Social Media Post,2,,"""2026-03-10T20:47:28.171Z""",product,0
7647,rater_08,246,82,3,Business Pitch,4,,"""2026-03-10T20:47:32.583Z""",product,0
7648,rater_09,599,182,5,Interview Response,2,,"""2026-03-10T23:36:23.371Z""",product,0
7649,rater_08,827,251,5,Interview Response,1,,"""2026-03-10T20:47:37.744Z""",product,0
7652,rater_08,829,251,1,Social Media Post,3,,"""2026-03-10T20:47:42.557Z""",product,0
7654,rater_08,778,236,2,Product Review,2,,"""2026-03-10T20:47:45.113Z""",product,0
7655,rater_08,435,138,2,Product Review,3,,"""2026-03-10T20:47:48.393Z""",product,0
7656,rater_10,573,174,3,Business Pitch,1,,"""2026-03-10T20:47:51.414Z""",product,0
7657,rater_08,765,231,5,Interview Response,2,,"""2026-03-10T20:47:51.827Z""",product,0
7658,rater_08,408,131,3,Business Pitch,4,,"""2026-03-10T20:47:55.246Z""",product,0
7659,rater_08,476,148,2,Product Review,3,,"""2026-03-10T20:47:57.928Z""",product,0
7661,rater_08,218,69,5,Interview Response,3,,"""2026-03-10T20:48:01.833Z""",product,0
7662,rater_09,17,10,1,Social Media Post,5,,"""2026-03-10T23:36:25.263Z""",product,0
7664,rater_08,717,219,1,Social Media Post,2,,"""2026-03-10T20:48:05.152Z""",product,0
7665,rater_08,840,254,3,Business Pitch,2,,"""2026-03-10T20:48:09.177Z""",product,0
7667,rater_08,619,190,1,Social Media Post,3,,"""2026-03-10T20:48:11.619Z""",product,0
7668,rater_08,844,255,1,Social Media Post,1,,"""2026-03-10T20:48:15.797Z""",product,0
7669,rater_10,338,112,1,Social Media Post,4,,"""2026-03-10T20:48:20.144Z""",product,0
7670,rater_09,619,190,1,Social Media Post,4,,"""2026-03-10T23:36:26.875Z""",product,0
7672,rater_08,436,138,3,Business Pitch,2,,"""2026-03-10T20:48:24.692Z""",product,0
7673,rater_08,898,268,3,Business Pitch,3,,"""2026-03-10T20:48:27.240Z""",product,0
7674,rater_08,295,99,1,Social Media Post,4,,"""2026-03-10T20:48:30.075Z""",product,0
7676,rater_08,311,102,1,Social Media Post,4,,"""2026-03-10T20:48:33.055Z""",product,0
7678,rater_10,331,109,1,Social Media Post,5,,"""2026-03-10T20:48:38.219Z""",product,0
7679,rater_09,238,77,3,Business Pitch,2,,"""2026-03-10T23:36:28.338Z""",product,0
7680,rater_08,447,141,1,Social Media Post,3,,"""2026-03-10T20:48:41.169Z""",product,0
7681,rater_08,331,109,1,Social Media Post,4,,"""2026-03-10T20:48:45.138Z""",product,0
7682,rater_08,89,30,5,Interview Response,2,,"""2026-03-10T20:48:49.747Z""",product,0
7683,rater_08,33,14,1,Social Media Post,3,,"""2026-03-10T20:48:52.765Z""",product,0
7684,rater_08,395,128,2,Product Review,2,,"""2026-03-10T20:48:56.069Z""",product,0
7685,rater_09,808,246,5,Interview Response,1,,"""2026-03-10T23:36:29.883Z""",product,0
7687,rater_08,278,92,1,Social Media Post,3,,"""2026-03-10T20:49:04.060Z""",product,0
7688,rater_10,121,40,1,Social Media Post,3,,"""2026-03-10T20:49:05.390Z""",product,0
7689,rater_08,208,67,2,Product Review,2,,"""2026-03-10T20:49:06.838Z""",product,0
7691,rater_08,751,225,5,Interview Response,1,,"""2026-03-10T20:49:09.630Z""",product,0
7692,rater_08,316,103,2,Product Review,3,,"""2026-03-10T20:49:12.850Z""",product,0
7695,rater_08,434,138,1,Social Media Post,3,,"""2026-03-10T20:49:18.896Z""",product,0
7697,rater_09,715,218,2,Product Review,3,,"""2026-03-10T23:36:31.481Z""",product,0
7698,rater_08,644,198,1,Social Media Post,4,,"""2026-03-10T20:49:26.521Z""",product,0
7702,rater_10,279,92,2,Product Review,5,,"""2026-03-10T20:49:30.572Z""",product,0
7703,rater_08,325,106,3,Business Pitch,4,,"""2026-03-10T20:49:32.266Z""",product,0
7707,rater_09,84,29,3,Business Pitch,3,,"""2026-03-10T23:36:32.741Z""",product,0
7709,rater_08,572,174,2,Product Review,1,,"""2026-03-10T20:49:41.038Z""",product,0
7710,rater_08,10,8,2,Product Review,1,,"""2026-03-10T20:49:45.124Z""",product,1
7712,rater_08,620,190,2,Product Review,2,,"""2026-03-10T20:49:50.216Z""",product,0
7713,rater_08,26,12,2,Product Review,3,,"""2026-03-10T20:49:55.136Z""",product,0
7715,rater_09,565,172,3,Business Pitch,4,,"""2026-03-10T23:36:34.720Z""",product,0
7717,rater_08,551,169,3,Business Pitch,3,,"""2026-03-10T20:49:58.718Z""",product,0
7718,rater_10,80,28,3,Business Pitch,1,,"""2026-03-10T20:50:04.496Z""",product,0
7720,rater_08,823,250,1,Social Media Post,2,,"""2026-03-10T20:50:08.811Z""",product,0
7723,rater_08,360,118,3,Business Pitch,3,,"""2026-03-10T20:50:14.258Z""",product,0
7724,rater_08,109,35,5,Interview Response,4,,"""2026-03-10T20:50:18.042Z""",product,0
7727,rater_08,601,183,3,Business Pitch,2,,"""2026-03-10T20:50:27.099Z""",product,0
7730,rater_08,737,222,1,Social Media Post,3,,"""2026-03-10T20:50:31.161Z""",product,0
7731,rater_09,33,14,1,Social Media Post,2,,"""2026-03-10T23:36:36.376Z""",product,0
7732,rater_08,564,172,2,Product Review,4,,"""2026-03-10T20:50:35.938Z""",product,0
7733,rater_10,245,82,2,Product Review,2,,"""2026-03-10T20:50:37.412Z""",product,0
7734,rater_08,190,61,3,Business Pitch,3,,"""2026-03-10T20:50:39.936Z""",product,0
7736,rater_08,582,177,3,Business Pitch,5,,"""2026-03-10T20:50:42.878Z""",product,0
7737,rater_08,707,216,5,Interview Response,4,,"""2026-03-10T20:50:45.701Z""",product,0
7738,rater_08,69,25,1,Social Media Post,1,,"""2026-03-10T20:50:52.543Z""",product,0
7739,rater_09,530,162,5,Interview Response,2,,"""2026-03-10T23:36:37.797Z""",product,0
7740,rater_10,471,147,1,Social Media Post,1,,"""2026-03-10T20:50:55.687Z""",product,0
7741,rater_08,31,13,3,Business Pitch,2,,"""2026-03-10T20:50:57.299Z""",product,0
7743,rater_08,193,62,2,Product Review,1,,"""2026-03-10T20:51:02.088Z""",product,0
7744,rater_08,837,253,3,Business Pitch,5,,"""2026-03-10T20:51:06.254Z""",product,0
7746,rater_09,574,174,5,Interview Response,2,,"""2026-03-10T23:36:39.218Z""",product,0
7747,rater_08,11,8,3,Business Pitch,2,,"""2026-03-10T20:51:10.277Z""",product,0
7749,rater_08,599,182,5,Interview Response,3,,"""2026-03-10T20:51:15.741Z""",product,0
7750,rater_08,250,83,3,Business Pitch,3,,"""2026-03-10T20:51:20.537Z""",product,0
7752,rater_08,346,115,1,Social Media Post,4,,"""2026-03-10T20:51:23.768Z""",product,0
7754,rater_08,35,14,3,Business Pitch,4,,"""2026-03-10T20:51:27.237Z""",product,0
7755,rater_10,880,263,1,Social Media Post,1,,"""2026-03-10T20:51:29.113Z""",product,0
7758,rater_08,313,102,3,Business Pitch,3,,"""2026-03-10T20:51:31.492Z""",product,0
7760,rater_08,523,160,1,Social Media Post,4,,"""2026-03-10T20:51:34.742Z""",product,0
7763,rater_08,292,97,3,Business Pitch,4,,"""2026-03-10T20:51:41.564Z""",product,0
7765,rater_10,228,75,2,Product Review,1,,"""2026-03-10T20:51:45.203Z""",product,0
7769,rater_08,741,223,1,Social Media Post,4,,"""2026-03-10T20:51:52.040Z""",product,0
7771,rater_08,801,244,2,Product Review,1,,"""2026-03-10T20:51:56.202Z""",product,0
7773,rater_08,535,164,1,Social Media Post,3,,"""2026-03-10T20:51:59.996Z""",product,0
7774,rater_08,440,139,3,Business Pitch,3,,"""2026-03-10T20:52:02.687Z""",product,0
7776,rater_08,611,187,1,Social Media Post,3,,"""2026-03-10T20:52:11.546Z""",product,0
7780,rater_08,86,30,1,Social Media Post,2,,"""2026-03-10T20:52:15.553Z""",product,0
7781,rater_09,717,219,1,Social Media Post,2,,"""2026-03-10T23:36:01.372Z""",product,0
7782,rater_08,149,50,1,Social Media Post,3,,"""2026-03-10T20:52:23.137Z""",product,0
7783,rater_08,663,203,2,Product Review,3,,"""2026-03-10T20:52:26.512Z""",product,0
7784,rater_08,226,72,5,Interview Response,3,,"""2026-03-10T20:52:30.485Z""",product,0
7785,rater_08,891,266,3,Business Pitch,2,,"""2026-03-10T20:52:34.105Z""",product,0
7788,rater_08,132,43,5,Interview Response,2,,"""2026-03-10T20:52:48.965Z""",product,0
7789,rater_08,91,31,2,Product Review,3,,"""2026-03-10T20:52:52.095Z""",product,0
7790,rater_08,52,20,5,Interview Response,3,,"""2026-03-10T20:53:00.529Z""",product,0
7791,rater_09,16,9,5,Interview Response,2,,"""2026-03-10T23:35:31.366Z""",product,1
7793,rater_08,176,57,3,Business Pitch,4,,"""2026-03-10T20:53:04.469Z""",product,0
7794,rater_08,464,145,2,Product Review,3,,"""2026-03-10T20:53:07.848Z""",product,0
7796,rater_08,104,34,3,Business Pitch,5,,"""2026-03-10T20:53:16.925Z""",product,0
7798,rater_08,219,70,1,Social Media Post,4,,"""2026-03-10T20:53:22.387Z""",product,0
7804,rater_10,463,145,1,Social Media Post,5,,"""2026-03-10T20:53:39.566Z""",product,0
7810,rater_10,191,61,5,Interview Response,1,,"""2026-03-10T20:54:09.901Z""",product,0
7813,rater_08,358,118,1,Social Media Post,4,,"""2026-03-10T20:54:14.069Z""",product,0
7815,rater_08,672,205,3,Business Pitch,3,,"""2026-03-10T20:54:18.044Z""",product,0
7818,rater_08,146,49,2,Product Review,2,,"""2026-03-10T20:54:22.907Z""",product,0
7819,rater_08,273,90,5,Interview Response,5,,"""2026-03-10T20:54:26.494Z""",product,0
7822,rater_08,399,129,2,Product Review,5,,"""2026-03-10T20:54:30.550Z""",product,0
7827,rater_10,4,4,5,Interview Response,4,,"""2026-03-10T20:54:48.253Z""",product,0
7829,rater_09,315,103,1,Social Media Post,4,,"""2026-03-10T23:36:40.929Z""",product,0
7836,rater_08,512,157,2,Product Review,3,,"""2026-03-10T20:55:09.133Z""",product,0
7838,rater_09,312,102,2,Product Review,4,,"""2026-03-10T23:36:42.210Z""",product,0
7839,rater_10,843,255,5,Interview Response,1,,"""2026-03-10T20:55:13.133Z""",product,0
