conversation_hash,task_type,product_word_count,openai_score,qwen_score,xai_score,avg_score,product_turn
fddd731ee76b5f201153bc8359218d0b,story,235,30,25.0,38.0,31.0,5
c1d3f98c96978a3ba8d501206eef618e,worldbuilding,434,28,25.0,38.0,30.3,1
131849e18420e3edbc9349bd86c2037e,script,444,20,25.0,35.0,26.7,2
3e1e9e9fefd16ae32490046469b3bbec,script,357,15,12.0,10.0,12.3,4
8114f0be685880df63488d8dec5bdc52,worldbuilding,430,20,15.0,35.0,23.3,1
e1a6ed6913fbb5771eefad9bc23727b7,fan_fiction,435,32,28.0,35.0,31.7,4
b8bb9108b567a75b668ded00416bebd1,worldbuilding,451,38,32.0,42.0,37.3,1
374501deb330444701a3e1109b7fe0ee,worldbuilding,407,44,42.0,45.0,43.7,2
988fe1441de0f31969fd977450a784be,story,362,32,25.0,42.0,33.0,2
b5123785619e05a73fd9f14972c1426a,worldbuilding,482,38,25.0,42.0,35.0,3
92ab7f06b3641556c584f32c861a78f4,worldbuilding,367,20,15.0,35.0,23.3,6
687330321292b94986121e227c4c7304,fan_fiction,1221,28,25.0,35.0,29.3,2
fb61b28ea49a223ba9c666cd3b938f43,worldbuilding,255,38,32.0,42.0,37.3,1
5d6e2eb93a1db534f7c729d1cc3b07ab,story,649,28,25.0,35.0,29.3,4
da2ae12a9a4b19319b907e95f9ac2bd7,fan_fiction,354,32,25.0,38.0,31.7,1
59bd7a8a5e988b157b4734e012c6077a,story,381,20,25.0,30.0,25.0,6
2e787021a3fc0bf8826821a1dd5d0bb9,fan_fiction,402,30,25.0,38.0,31.0,2
82a2a2657449bd3261c4572d152fb8dd,worldbuilding,381,20,10.0,25.0,18.3,8
c30069df9b56c583ab8547a41eb6e9ee,worldbuilding,566,32,15.0,42.0,29.7,2
5ee5804879c48d2dcb7761e9d463c174,fan_fiction,428,20,15.0,35.0,23.3,4
c20b70c14fd206950ebcfbc54ac8e405,fan_fiction,168,20,25.0,35.0,26.7,4
7922ec5a7b2ebd94e20caed9920c241d,worldbuilding,185,15,15.0,15.0,15.0,2
75f5a77cd719217b22d095e5a7cf8b8f,letter,176,15,10.0,25.0,16.7,4
dfa8377768c8bfd687d4e660854c1a45,fan_fiction,390,30,25.0,38.0,31.0,1
973eef8aefc0928828a384ea01844d10,song,472,10,12.0,45.0,22.3,4
98b4a30f8baa30d88b8d82212533e527,fan_fiction,638,28,15.0,38.0,27.0,1
219e3e1924bfe8ff042afe78d5d22d6d,worldbuilding,320,10,10.0,10.0,10.0,5
c7a9c5ee704ed833f5691dcf465e1019,worldbuilding,393,36,42.0,42.0,40.0,2
91f4bc14904124711d757b5044bb594b,script,356,20,25.0,38.0,27.7,1
a549e4d8bca6a1c8c7eeb4def839d4c9,other_creative,255,28,25.0,38.0,30.3,8
5233e8de69f7f90df03eec6bdfbf44f9,fan_fiction,545,20,42.0,35.0,32.3,1
82f715d4deec965948625f1124b1e2d6,story,834,30,25.0,30.0,28.3,4
af597ed95fa6a3b9a64636887b23a509,worldbuilding,349,20,15.0,35.0,23.3,2
d4781a90f495da1d9a54391c803c73ad,script,316,34,25.0,42.0,33.7,2
ff722b50a88a7ed3da08df94349ce610,poem,266,38,25.0,42.0,35.0,1
f5f352200bddfe04c311638060760620,fan_fiction,579,32,25.0,38.0,31.7,2
78f85033c8bf072ea1e0ffb880c9e2b1,worldbuilding,200,20,15.0,35.0,23.3,1
8c35c4c684d120914588c63a44480472,worldbuilding,269,15,15.0,30.0,20.0,5
7f0ed73c62560aebb48b6c04d6cbfc98,worldbuilding,74,40,25.0,45.0,36.7,7
170fd923c6acbbf0e84378553602c08b,story,740,40,38.0,42.0,40.0,3
31d53b350d8a337a345005d667c390a5,fan_fiction,323,28,25.0,35.0,29.3,1
c8e24bfca7f43f31ff49f0c7008db420,fan_fiction,328,24,15.0,35.0,24.7,1
b2489da686b259d1a2d64dabdcec76f6,worldbuilding,367,28,15.0,42.0,28.3,2
f26a3d84611877b28e4e164311185704,story,42,30,28.0,35.0,31.0,4
2c1801c56f60bae2ea65b8c67d43b7cd,other_creative,158,20,,15.0,17.5,4
82372da1da46e8d10c603a4a86023f79,fan_fiction,336,24,25.0,38.0,29.0,8
68f8ade648fd75876264d58d3a6f4e6b,fan_fiction,421,30,25.0,35.0,30.0,1
ebf7676d4417165538145dfeb4b631f1,worldbuilding,526,38,42.0,42.0,40.7,7
f90b995e086071468fbdf116f87f3c74,story,569,36,42.0,42.0,40.0,1
b2f1beda352dbea0306183837bc955ff,story,658,30,25.0,38.0,31.0,1
e6166d522b4f51cfadf8a3fd4afddefd,fan_fiction,364,36,42.0,38.0,38.7,1
b7f7fff58cf913c2a1c8b535e3301ffe,worldbuilding,232,24,25.0,35.0,28.0,3
d27891a468ef332ba495b318aea07d85,worldbuilding,499,20,15.0,38.0,24.3,1
7062d6fd1a23279ac0525c1ef6bf6c25,story,135,40,35.0,42.0,39.0,6
ee6b95a769a2357cfae42b24eeb37002,story,987,34,25.0,38.0,32.3,2
3d585782d95dbc2e83f0098947071241,story,552,38,38.0,42.0,39.3,1
defe2d4a468599083be1c21a56cc4fcf,poem,313,36,25.0,42.0,34.3,1
7127c2c3e1f0ece3713e8d3a8a2c3c4e,worldbuilding,346,20,12.0,25.0,19.0,3
93e5bb23161f3614ebca7bc69745a380,letter,418,15,12.0,25.0,17.3,2
b646fbf04b3d924c4620218f904170fc,script,575,20,25.0,42.0,29.0,3
7a82e1f755f98bf2e2c26d50b4b0ce50,worldbuilding,462,20,25.0,38.0,27.7,3
345b4be6d48fa8cd9e2ef465a90affb6,script,324,20,15.0,35.0,23.3,4
b73469946b26f3d5c1e59d01c25f4dda,worldbuilding,422,20,15.0,35.0,23.3,3
a93dc881ca69bad345a223e57737dd13,script,439,20,25.0,25.0,23.3,1
d63bd6c921532b2331bef9c55a7de80b,script,687,20,25.0,35.0,26.7,5
a67991c572841d8ee8a27dbfbcff4949,fan_fiction,392,30,15.0,38.0,27.7,4
b8004936642de5f3789bc4f7e79c8e1a,script,272,20,15.0,35.0,23.3,1
054b115356fc942a88a386a04febb623,script,336,20,15.0,30.0,21.7,1
c2b26d34b1d5b16c80d0490d0dc3d586,script,335,44,42.0,42.0,42.7,1
e0e6fbaf26d34450590f62d1e8fd5a17,fan_fiction,500,38,12.0,38.0,29.3,4
d80bec0d29569d21227dee5c622a0a40,story,516,36,25.0,42.0,34.3,4
49681348d2669f7d964423db2c27edd7,story,474,38,42.0,42.0,40.7,4
ac1e330607d45a23520e65d59ecf2af7,fan_fiction,381,36,42.0,42.0,40.0,2
9992a43bfae19aaa4641ef992771ab68,story,266,44,42.0,38.0,41.3,3
6242868ba6a0c07f9e9b992ac25e3d9c,worldbuilding,147,20,25.0,28.0,24.3,10
4f42ba7fe11ed44653d9ead0d020a4ec,fan_fiction,487,28,35.0,38.0,33.7,1
b07df32d573a4cbb618c31a2ec5ee83d,script,320,24,15.0,25.0,21.3,4
40f76b2b407dc17237d88f8f9bb8896c,other_creative,417,20,25.0,35.0,26.7,1
b7cc4e1a52b80e2629dd304639ac9a89,other_creative,100,20,15.0,15.0,16.7,7
35215e8e26ea8b32eb5c0590bfa64bb0,fan_fiction,501,28,25.0,38.0,30.3,1
94d94c0016ee31cbee051e189b8e6066,story,60,15,15.0,20.0,16.7,5
a31ea2ba684ef392052ee2fa1bdbceba,fan_fiction,507,28,15.0,25.0,22.7,1
9908f0a9a03bced5d1d86606d9cde4fa,fan_fiction,300,20,15.0,35.0,23.3,1
3b2beab400f00203294e180ee06a6015,script,340,20,15.0,25.0,20.0,3
3d54a62974fe732fd776f543f594502c,story,105,35,25.0,38.0,32.7,8
70b4a15e4fe5e690da92f22d9a7e7600,script,547,32,15.0,42.0,29.7,2
c6d9d979a5ecf7f7b3b0f99e088384e7,letter,307,12,10.0,10.0,10.7,2
49e5fa7b2a30fcc7636c2a690c590355,worldbuilding,453,20,15.0,25.0,20.0,1
4d22d43aff76b1341fcfa5987d8d77d6,fan_fiction,188,28,25.0,38.0,30.3,3
222c857a73060efe86f472284842edc7,letter,451,15,15.0,20.0,16.7,6
f19054d54eb241ed5fd75b7a0976a030,story,591,28,25.0,35.0,29.3,5
676a4f95c919dffeabc71b6daa7e2119,fan_fiction,248,28,25.0,38.0,30.3,3
aaba1858285a64bef6e2b4a91acf96b8,poem,215,20,15.0,35.0,23.3,1
a4d68e6ffb049c892aae48d8f45976b0,worldbuilding,486,30,25.0,38.0,31.0,3
fcbc833e80250a0362778e68209e0dcc,script,463,38,42.0,42.0,40.7,1
b462b2a12257026a35f55fef82400ec5,other_creative,480,44,42.0,42.0,42.7,1
d38cb9a0c830e9dd7bb9e0f204bba770,script,353,22,25.0,35.0,27.3,1
3c70a4837f94720e9bae71c314ec1abb,not_creative,92,10,10.0,10.0,10.0,9
2419bb6be8652c2855398663fb2926a9,worldbuilding,455,28,25.0,38.0,30.3,1
4da78d4cb1f1def1b9a61da9fb1d14ea,other_creative,377,20,25.0,35.0,26.7,1
99493bbf7754e210dc3b8cb313fea514,script,424,20,25.0,35.0,26.7,1
da86eabfc0b23f0436847416cf9796fb,story,573,30,25.0,35.0,30.0,6
0c138c5f47b38887b67c68c592f591d4,worldbuilding,352,32,35.0,42.0,36.3,1
7009f3c4b4b35159343590ae7af6f6ad,script,419,30,25.0,35.0,30.0,2
0ea364195a04bed202f07a8a23d4a178,script,457,40,10.0,35.0,28.3,3
7be46c5f06c1e7db631c88b62fac3780,script,428,20,12.0,35.0,22.3,3
61cae3d394d5b16e21922dbbde35c1dc,story,411,28,15.0,35.0,26.0,5
473ed41fe82bb39dadd4fed481b2dc4d,script,327,28,25.0,38.0,30.3,4
57beb466e47d341fe3d90ca3f6b9f0f3,song,315,36,25.0,42.0,34.3,1
6dd2843e178a342681701694d8fe2fb6,story,469,20,15.0,38.0,24.3,1
2fac312facefc5d4647f4f298677c876,letter,413,10,15.0,15.0,13.3,5
fda8fb3a67f243a0de3ebd3bfee261b3,script,450,34,32.0,42.0,36.0,1
8ff9c09e114b1ae13af66823136288bd,story,568,28,25.0,42.0,31.7,1
185a1034944a9a13ffd19d493db066dc,script,304,20,15.0,25.0,20.0,1
8f62ce49782636dcfbc700d25883a026,script,490,38,42.0,42.0,40.7,1
1a93ee3c2bc3c7d8b8fc28ef1aeaef2e,other_creative,223,10,10.0,10.0,10.0,2
0d38b2064001af1619041646bfd3f8f4,script,527,15,10.0,25.0,16.7,1
23d52c311cc5137eceedc4809bcbb5d1,script,398,28,25.0,35.0,29.3,1
be95346bd3ff4b9279bb3e84bf965e53,not_creative,335,10,10.0,15.0,11.7,3
af59fb9c5575574170d9355d6347049d,story,560,28,15.0,25.0,22.7,4
99340024726eeb326b5efffcc253f1ed,script,205,20,25.0,38.0,27.7,5
f0ce4f348f2c11d2309c154125ec12c7,story,668,30,25.0,35.0,30.0,4
8babdc7ff586a05d8ef3a916e4c01d6f,fan_fiction,302,20,25.0,35.0,26.7,1
6e28bc4c35552641ee8c1d258d54291f,script,339,20,12.0,25.0,19.0,3
f2c40d6090f924532f4b9eb0be3c8fe9,story,617,28,25.0,42.0,31.7,3
97f3c2c04a56fe1e957369b62dd4a534,letter,116,15,15.0,15.0,15.0,2
412d704443493248f1232110c884700c,script,358,20,15.0,25.0,20.0,1
05235a1b898e0e0bc511565c9b2a1a2a,script,347,20,15.0,25.0,20.0,1
2a1f1aa9a944011755cb53edc7fdebb1,script,292,20,15.0,35.0,23.3,4
f1f6fac5b70f70120674ebcc93a91b3c,letter,72,15,10.0,10.0,11.7,2
59f9e00fca904e6abb08023a1f26dd12,story,681,30,25.0,38.0,31.0,1
6490e82d90b1557bd4b3cb3496adbc39,letter,335,10,10.0,15.0,11.7,3
005d4afb406688bb0fa599c093f6887d,other_creative,405,20,12.0,15.0,15.7,1
fdf9bba0eb3c41e45d9fdf0735f7beda,script,442,36,15.0,42.0,31.0,1
f22da172f57372a67d4fdbceb3b0c590,other_creative,234,15,15.0,15.0,15.0,3
32b58639b0bf697c437b208a3d7c22ae,other_creative,151,32,12.0,38.0,27.3,2
46844603a6f73e14c62f2c189e9a4a25,script,349,24,25.0,35.0,28.0,1
99a3970bdda83038730ba9122124e312,script,326,28,15.0,35.0,26.0,1
f1ccfc8da4365a5e1e7577651c7cb134,script,331,25,15.0,35.0,25.0,1
d56cf96bf3ee742fabdd9143c15c3ce3,script,520,20,15.0,30.0,21.7,1
5b5350e71a7ed8b40694e546cb4f703b,script,419,20,25.0,35.0,26.7,1
ec7df0a242929760a41c1b066fc23279,story,929,36,28.0,38.0,34.0,3
b302e0b71198c23f76ae81b4d3f2304f,worldbuilding,121,20,12.0,15.0,15.7,3
72054bf1847529f57429aeb880bc3e05,story,335,28,25.0,38.0,30.3,6
ed2c6c7d2ca8f854f490d2d24c38f0a8,other_creative,158,20,35.0,35.0,30.0,10
403e4ba44fc8354d04daf27147934b16,script,506,25,25.0,35.0,28.3,2
550703e4977305bf27087d41188e6306,worldbuilding,477,28,25.0,42.0,31.7,2
3137d2574a1f41016c78b4302596d80e,worldbuilding,601,30,25.0,35.0,30.0,5
8489abe9f62c12af109ae6f3ffbc8060,letter,394,44,42.0,42.0,42.7,3
469cfec819b21226d5e5f954e44d0398,script,452,15,12.0,20.0,15.7,1
18b3803ed80de9962e72190e61dd210e,letter,99,44,42.0,42.0,42.7,1
f3e43a13569c28d9a988684814d94852,story,207,30,25.0,35.0,30.0,5
c293e49ee7e5e3880e384bf9b61ba3a7,story,360,24,28.0,35.0,29.0,1
0f2bd2fccb3be0df58a35cc1ee549961,fan_fiction,399,30,25.0,35.0,30.0,5
b48492bc8058354b3b0663ce8edd46fa,letter,429,28,42.0,42.0,37.3,2
be1c8f5bb636e8b568b0551d74d9302c,worldbuilding,462,15,10.0,20.0,15.0,1
54a13d7e23c9f16985a712ae6ab73fcc,story,753,38,42.0,42.0,40.7,1
33ff33e62c6fbfe55a2d115d509c60c3,fan_fiction,311,20,25.0,30.0,25.0,2
d1515ff0a8d6b4ff4361029ccc440519,story,589,30,25.0,38.0,31.0,3
1218020218a7e70493536f80a65656b8,story,427,36,25.0,35.0,32.0,3
374150b3eaed45af62430e7fc08debc7,worldbuilding,396,28,32.0,42.0,34.0,3
29f01f226a5e89fce7a20b1ef234e83a,other_creative,213,15,15.0,15.0,15.0,2
ee6d8a26a30df48417f98baad00c523c,script,371,28,25.0,35.0,29.3,1
48f3af43af54302d40b90b6bb2bbf945,fan_fiction,488,36,42.0,38.0,38.7,2
79ca46ec10fd174721deaa7934f3d971,not_creative,189,10,10.0,10.0,10.0,3
d568493e337ae9b1ce30d984d3d2d2b3,fan_fiction,460,30,38.0,38.0,35.3,2
b23740a46450847f8f2d0a8e87752f61,story,384,28,25.0,38.0,30.3,1
5a8d419556acf515d61b2df0e292c90c,story,537,28,25.0,30.0,27.7,4
89e835cfe06e8e1dfa198bd966017da9,story,482,38,25.0,42.0,35.0,4
fd7faec4afb65d3d7a60a878291095a3,poem,25,32,32.0,38.0,34.0,2
596f9e2b9b58b7304d7fc9651e345f41,other_creative,333,15,10.0,10.0,11.7,3
91aa2da2e9acf059acd31cd2caa8bf34,other_creative,303,30,35.0,38.0,34.3,3
d8296ec884c027c1645f8ab0216664c2,fan_fiction,505,28,32.0,38.0,32.7,2
90b8dc1b702f839360d82c972f91b290,fan_fiction,305,20,10.0,25.0,18.3,1
4ce3a2326a1755dc4ce9b2a575eed20d,letter,522,15,12.0,15.0,14.0,1
4bf65b8147551d589efd3044fc497564,script,396,20,25.0,35.0,26.7,5
447e04dfd6b3d1ac55c0ff58f58c2348,letter,313,15,12.0,15.0,14.0,8
85e5178c0b3fc46e500a2b63dc27696a,script,457,20,25.0,38.0,27.7,5
ba1c687773a4cf2b5e94e407ae2e7dd9,script,518,20,25.0,35.0,26.7,3
79f957c9c3e749a444604ccf1407500c,script,375,30,25.0,35.0,30.0,1
24055de88fc2b76e80c7df1f5f55228f,fan_fiction,712,36,42.0,42.0,40.0,2
6af3e2c253651e6c823815c02409e346,script,412,20,25.0,28.0,24.3,1
1071512e9af805ce421224eebe264416,other_creative,92,10,12.0,10.0,10.7,4
1a8a8cdae28b67baa78ac893b04386c7,script,355,20,15.0,30.0,21.7,1
68fc8550c78b75ba7f338dec2c6ea87a,other_creative,491,15,10.0,10.0,11.7,4
2d3f9180e0302bf03f9167e2b4272b2d,other_creative,546,10,12.0,15.0,12.3,2
bfa365ac6a1985bb6ef5efa24deed48d,story,439,28,25.0,38.0,30.3,2
b7c58a4f507c45c6bab1a4f48d17cda9,story,286,34,25.0,42.0,33.7,2
2755f142e0c136dbb57fba6d851b6bc6,fan_fiction,325,30,32.0,38.0,33.3,2
80e79e95a887546ed919a1d0fbb77c52,letter,353,15,12.0,15.0,14.0,1
e852a6023b5eff51aca47e34926fc640,script,286,20,15.0,28.0,21.0,6
3d0069387fb36eb8c369687678900a57,story,296,28,15.0,42.0,28.3,2
c063809e86930919c304c64cefd16ab3,fan_fiction,359,20,15.0,35.0,23.3,1
789cbd849a45a3de7443042a64451273,other_creative,112,20,12.0,15.0,15.7,6
15275ce477e24b46a00844dcd55cf51f,script,398,20,25.0,35.0,26.7,1
6e35981204168e460d3aedfefcf76784,letter,436,15,15.0,15.0,15.0,6
9552c68a8766f8097849f1235d3e801a,worldbuilding,244,28,25.0,38.0,30.3,4
9327588f1a781751a769d69f1b267c12,fan_fiction,438,28,25.0,35.0,29.3,1
4d9c9d9b5dcfb17ba482812d7ddf79f9,script,391,20,25.0,35.0,26.7,1
424055c2a2be67822beb4853861234c3,fan_fiction,176,28,15.0,38.0,27.0,1
e035da2483e0fba2ac7cad2d74b4628d,fan_fiction,450,30,25.0,35.0,30.0,1
b68b097311881b506faf3d42563b14f4,fan_fiction,318,20,15.0,25.0,20.0,1
2c8b23cef0603fe0d69c5b28d6d98dcd,fan_fiction,442,30,38.0,42.0,36.7,1
f5d704bd450c0c963fcd55eaf58e6843,script,313,20,25.0,35.0,26.7,1
bccd127d175526401c3110800694a05a,fan_fiction,466,28,25.0,38.0,30.3,6
9ca374cf79aace9b792331a6f455d333,story,560,28,15.0,38.0,27.0,1
87d8896f2486c64e3808891463c02e39,letter,499,15,12.0,25.0,17.3,3
c746642fef530bfe43af7a7986af4418,fan_fiction,329,15,15.0,25.0,18.3,1
26332e44fd441305c4e367f3a44578ef,fan_fiction,442,28,28.0,35.0,30.3,1
5d0420395fa2c75be2f615f647408a6a,script,488,28,15.0,38.0,27.0,6
c2fd638bee81b4876c1925e1abb5399f,worldbuilding,530,36,25.0,42.0,34.3,4
f45df51610835c1fed107a2364463012,script,353,28,15.0,38.0,27.0,8
5f4fb5fc7e620996f9cf87afb17853df,worldbuilding,779,30,25.0,42.0,32.3,2
c079f4d937e60ee00ced424db4c770d2,script,605,32,38.0,42.0,37.3,1
3501f3b7e92485242767092cdb823e2a,other_creative,59,20,25.0,38.0,27.7,2
d4772afbd3f5f354dee2a379776e159b,fan_fiction,417,20,35.0,35.0,30.0,6
c05915d168ba12ecc09a5735d197135e,story,406,32,38.0,42.0,37.3,1
05bb2708dbee8f26a7c92d13c97d9fa9,other_creative,80,24,12.0,35.0,23.7,1
ea8cd9915ee33f9bcaee8aa033bcf193,letter,223,15,25.0,25.0,21.7,2
c0cd63ed6e41e1e7793c6c5ab13bf67f,poem,245,28,25.0,38.0,30.3,1
57a4ec6026c7eb4d3f75448083426b0b,fan_fiction,284,10,10.0,25.0,15.0,4
e117f73a6cc9db9b3f1ea7ae9f9f26d4,fan_fiction,697,28,28.0,38.0,31.3,3
6c012f87a1a48273f7ce3d0f2deb8127,letter,396,15,15.0,25.0,18.3,1
05d6ea901703ff23ffdabed1154eb9e5,other_creative,192,15,10.0,15.0,13.3,2
83f86a19f84200e77c5b145af142f34d,story,441,30,15.0,35.0,26.7,4
cd11052b83c37e8368f6dab66e7858e6,script,584,45,42.0,45.0,44.0,1
13ca3e823b5ae142d5190b1d8e3dcc66,letter,734,15,12.0,15.0,14.0,3
e618226957e6eb753d739b8c32137b90,letter,394,15,12.0,25.0,17.3,2
09718e3f2655ce3d4f8f3b12b1d47d14,other_creative,236,20,25.0,35.0,26.7,3
185df8b0362fe35a9b4075887f76a7b8,letter,446,12,10.0,15.0,12.3,2
426d5f0978dabd358b2e3c712d7866d5,pitch,351,20,15.0,25.0,20.0,3
9f78f0c7d39c9f5782bdc1aa3fa69861,fan_fiction,399,20,15.0,35.0,23.3,2
5c1c52689a7976ff5b82201ca44eaaa3,song,238,24,15.0,38.0,25.7,2
88085eb716cca7311f5f779ced4bc90b,worldbuilding,296,30,25.0,42.0,32.3,1
6414ae54dd57c62c1d7d5de7a49de52d,script,264,10,10.0,10.0,10.0,3
d101e4fdd795e621d4ea1110c434df72,fan_fiction,553,28,15.0,38.0,27.0,1
fa4369dbd669cb3ab8e05ee594efd4fa,worldbuilding,263,20,25.0,38.0,27.7,1
6317e119ca5af6a33c0e9254e6ff4bfb,worldbuilding,176,34,32.0,42.0,36.0,2
2dd77bc534cf574bc357ae39f64d65b2,fan_fiction,492,28,25.0,42.0,31.7,4
ec527a6ce4f3f6ad6140658b9ef72f40,fan_fiction,448,20,15.0,35.0,23.3,2
17c9d374af62ed76b0542ae50db42698,fan_fiction,567,28,28.0,38.0,31.3,3
ef60924819409be7cec74c345fdca33d,script,308,28,25.0,38.0,30.3,8
1e04f5022593ee345aeabd2fe4d12751,worldbuilding,394,20,15.0,25.0,20.0,1
8d275564d21563e0e20977e6185eaed8,script,423,25,25.0,38.0,29.3,1
798cd19f8cbeb1ccd217aaae769dafff,fan_fiction,472,32,25.0,38.0,31.7,3
739796c9416aa549df5f8350910252e8,fan_fiction,521,24,25.0,38.0,29.0,6
95140f8e418645e62aef9a03e744393f,script,467,30,32.0,38.0,33.3,1
0ce278b037e7652bd424e01f68664059,story,400,28,12.0,38.0,26.0,5
dbf6269a5bb384126e00f157bf893e27,letter,304,15,15.0,25.0,18.3,9
95a95bc3d0d71cdaf2e45256c794f167,other_creative,83,20,25.0,25.0,23.3,7
96ec30a6c697cb1283648130554ecd13,worldbuilding,444,30,15.0,38.0,27.7,3
564291962be1131cce4d6ed22e8b8711,worldbuilding,520,20,15.0,38.0,24.3,5
32e5a4372224340aa8c638ed60a004e7,letter,446,15,12.0,15.0,14.0,1
ee59dddc7f36f3b874e525f433fdc9b2,worldbuilding,222,30,25.0,38.0,31.0,1
1c7ac5a5dfed2242bac2d1966e5b6261,story,412,20,25.0,30.0,25.0,1
9ebb397ba0bc01da1605e8ff83e37f03,other_creative,98,10,12.0,10.0,10.7,4
4cd110fb44cb60d0714d94344989d3cc,story,554,20,15.0,25.0,20.0,1
f2e0ac95dec7326987938f3b4eed5b54,poem,148,20,15.0,25.0,20.0,3
f8cfe19b042fed33f5056b30c4baebab,story,514,38,25.0,42.0,35.0,1
dc2ce3fd40eb05ce2537f588ccd32392,letter,272,15,15.0,25.0,18.3,2
e25a1f476e4c2b514f5547ff219dd223,story,723,28,25.0,25.0,26.0,1
6bb31ef6012af35962849aada46aec7a,story,105,30,15.0,35.0,26.7,5
9f962646c98c1170f8685d3e2712c488,letter,346,15,12.0,15.0,14.0,4
9e660b5b0e97179f989766cca3b0f0b2,fan_fiction,379,30,25.0,35.0,30.0,2
9800bdbf52b6597bbe22a74ba2569cc1,worldbuilding,692,20,15.0,28.0,21.0,3
d22d20fa38c7d1f82dc009ac747d2c13,other_creative,666,20,12.0,25.0,19.0,2
e473ca1b00e7ab50004eac009637e5f5,story,161,38,38.0,38.0,38.0,4
d8e2cb4fe92eab06cfb93a8430f8bdd6,fan_fiction,476,30,25.0,38.0,31.0,3
b58d55f800da634757c0431027ffd98d,story,200,30,25.0,35.0,30.0,5
b7e40fc8c033d9a2ddd779c2dd174f14,fan_fiction,377,20,15.0,35.0,23.3,2
92e006972f5a711f6dd33dbc83ac85de,letter,371,15,10.0,15.0,13.3,2
744584c9147173ccefddb0d7c1a6593d,letter,72,12,10.0,12.0,11.3,5
fca7011ec424dd0d7178416fb314eda9,fan_fiction,423,28,25.0,38.0,30.3,1
57d67cc474ed1d63f91ed9b2f463af71,story,597,34,25.0,42.0,33.7,1
640fe6e0ccf35ee3a46869e4f70ed45e,fan_fiction,368,28,12.0,35.0,25.0,2
e90ad0f5da252f675f5518c9bf320e68,letter,178,15,12.0,15.0,14.0,1
a8b7a3dee4d889a7911d1fc1dff6555f,fan_fiction,407,20,12.0,35.0,22.3,3
da3fc89bddcb823a733b388f59d2477c,other_creative,411,20,15.0,25.0,20.0,1
af8e59d336934ff13fb50b17a9f813e1,other_creative,424,10,12.0,15.0,12.3,2
e1000334dc8089683dd33a5774dc359b,other_creative,319,10,12.0,10.0,10.7,2
b5a25d613de061cc039b94c1f3448f25,worldbuilding,87,20,12.0,25.0,19.0,3
edf47ed8715e53d46e36b74fa47a0a3b,fan_fiction,706,28,25.0,38.0,30.3,1
05b8ea9b93b2526256149ab3bd50e90e,story,385,38,25.0,42.0,35.0,4
a3d9f08630adeedef6d8caed20468652,other_creative,92,10,10.0,10.0,10.0,3
6d5ed3a1a7c59654ce0e4c11d2c42280,letter,217,15,12.0,10.0,12.3,4
33f4d870bf1728052192f4d55b039492,poem,205,28,25.0,38.0,30.3,1
ddbd3efc736d68c230f12c0219bbe479,story,593,44,42.0,42.0,42.7,2
d6964ec252e2e8bbbf82ce7c83f61de6,letter,300,15,10.0,15.0,13.3,1
e7dad30fe3d09e1b14bb2c3f55553737,fan_fiction,473,30,15.0,35.0,26.7,1
79509f89a2a1bb1fe6f37c3d07dae979,fan_fiction,346,30,15.0,38.0,27.7,1
d7f9d424297c10f92b47ca561ea5c82d,worldbuilding,456,20,15.0,35.0,23.3,3
43ab65a2365c030cd30ccb2cc60f48de,story,382,32,25.0,42.0,33.0,3
1ae4d43365a0b8940f80ddd69f584195,story,571,38,42.0,42.0,40.7,2
c2474411cb636940157d497a6bb9eb94,story,447,40,28.0,42.0,36.7,4
8096b73b68d64eea7a375b270d5a91ed,fan_fiction,346,20,12.0,30.0,20.7,1
8713b9e2a5ff3d1deb49a2cd7a525631,worldbuilding,507,28,25.0,38.0,30.3,5
3e0fc38ccb1bad482c60a604f3351943,other_creative,109,10,15.0,12.0,12.3,6
4f795398828d4297ca9b128f01cbe880,fan_fiction,368,30,25.0,35.0,30.0,1
0127c28b48f7edd36716753399203311,script,303,20,15.0,35.0,23.3,6
4bcd5a27d4e1af19ee510d918d2be853,script,70,20,15.0,25.0,20.0,7
cc2f011efd92665c0dd073f1de3e7175,worldbuilding,292,20,25.0,38.0,27.7,1
2e4013244bf394dc7081e957f845bff3,fan_fiction,323,28,25.0,35.0,29.3,1
7d81d0bd6d54f53a4b6a494b164d6b50,fan_fiction,638,30,25.0,38.0,31.0,1
83131c2a23d3e4188227e720ac604c00,worldbuilding,248,36,15.0,42.0,31.0,1
613ccf8164afadb679985367ec7907b3,not_creative,152,10,10.0,10.0,10.0,5
4ea118e2f15d369616979d242d5ec275,worldbuilding,386,20,12.0,38.0,23.3,2
b61326eceaa24abdb87500a674c51961,fan_fiction,403,20,15.0,35.0,23.3,1
2507b9035ed0f5151d55e77df6ed317b,fan_fiction,620,30,15.0,35.0,26.7,4
9e5dcfadf7b74093a92634e7af42b9f0,not_creative,97,10,10.0,10.0,10.0,9
29a9a79cae70199fab39e62d16e985de,letter,435,15,12.0,25.0,17.3,10
f1eeb229a2272e2b8dbd5ec43f98bece,not_creative,298,20,12.0,15.0,15.7,8
d345be47ca71b3fc77447879c18ca17c,song,299,28,18.0,42.0,29.3,1
d4432b3daf08eae3394cd71cc0b504c2,story,620,32,25.0,38.0,31.7,2
0a216f9b1ba26ce30c062caf4c0e1bc0,fan_fiction,359,20,25.0,35.0,26.7,5
